name,rating,reviews,address,website,type,lat,lng
Running Room,3.7,66,"Westwood Centre, 2748 Lougheed Hwy. #202, Port Coquitlam, BC V3B 6P2, Canada",https://ca.shop.runningroom.com/en_ca/port-coquitlam-store?utm_source=G&utm_medium=lpm&utm_campaign=runningroom,"shoe_store, clothing_store, point_of_interest, store, establishment",49.27194300000001,-122.789084
Sport Chek,3.8,388,"12101 72 Ave #120, Surrey, BC V3W 2M1, Canada",https://www.sportchek.ca/en/store-details/bc/strawberry-hill-sport-chek-344.html?utm_source=google&utm_medium=organic&utm_content=344,"bicycle_store, shoe_store, clothing_store, point_of_interest, store, establishment",49.13552339999999,-122.8889057
ECCO Robson Street,4,68,"1006 Robson St, Vancouver, BC V6E 1A7, Canada",https://ca.ecco.com/?utm_source=yext&utm_medium=extnet&utm_campaign=1044245,"shoe_store, store, point_of_interest, establishment",49.28338840000001,-123.123305
Michael Kors,3.7,103,"701 W Georgia St Space #R124, Vancouver, BC V7Y 1G5, Canada",https://locations.michaelkors.com/ca/en/bc/vancouver/701-w-georgia-st,"shoe_store, clothing_store, point_of_interest, store, establishment",49.2833332,-123.117736
Sport Chek,3.8,484,"6551 Number 3 Rd Unit 1140, Richmond, BC V6Y 2B6, Canada",https://www.sportchek.ca/en/store-details/bc/richmond-sport-chek-272.html?utm_source=google&utm_medium=organic&utm_content=272,"bicycle_store, shoe_store, clothing_store, store, point_of_interest, establishment",49.1654755,-123.1385577
Sport Chek,3.4,299,"1000 Park Royal, Mall South, West Vancouver, BC V7T 1A1, Canada",https://www.sportchek.ca/en/store-details/bc/park-royal-sport-chek-334.html?utm_source=google&utm_medium=organic&utm_content=334,"bicycle_store, clothing_store, shoe_store, point_of_interest, store, establishment",49.3250433,-123.1380896
Mark's,3.9,618,"7908 120 St, Surrey, BC V3W 3N2, Canada",https://www.marks.com/en/store-details/bc/surrey-delta-48.html?utm_source=google&utm_medium=GMB&utm_campaign=GMB_Listing,"clothing_store, shoe_store, point_of_interest, store, establishment",49.1470412,-122.8883051
Sport Chek,3.5,303,"10355 152 St Unit 1214, Surrey, BC V3R 7B7, Canada",https://www.sportchek.ca/en/store-details/bc/guildford-town-centre-sport-chek-369.html?utm_source=google&utm_medium=organic&utm_content=369,"bicycle_store, shoe_store, clothing_store, point_of_interest, store, establishment",49.1898069,-122.8033182
Sport Chek,3.5,305,"9855 Austin Ave Unit #102, Burnaby, BC V3J 1N4, Canada",https://www.sportchek.ca/en/store-details/bc/city-of-lougheed-sport-chek-276.html?utm_source=google&utm_medium=organic&utm_content=276,"shoe_store, bicycle_store, clothing_store, point_of_interest, store, establishment",49.25200630000001,-122.8954904
Nike Metrotown,4,942,"4700 Kingsway #1221, Burnaby, BC V5H 4M1, Canada",https://www.nike.com/ca/retail/s/nike-metrotown?cp=84620811901_seo_?cp=84620811901_seo_&y_source=1_MTE4MzU2MDEtNzE1LWxvY2F0aW9uLndlYnNpdGU=,"shoe_store, clothing_store, point_of_interest, store, establishment",49.2265467,-123.0014161
Sport Chek,3.7,871,"Major 1, 4700 Kingsway, Burnaby, BC V5H 4M1, Canada",https://www.sportchek.ca/en/store-details/bc/metropolis-@-metrotown-sport-chek-392.html?utm_source=google&utm_medium=organic&utm_content=392,"bicycle_store, shoe_store, clothing_store, point_of_interest, store, establishment",49.2266242,-123.0024541
Hudson's Bay,3.8,2055,"1400 152 St, Surrey, BC V3R 7C1, Canada",https://www.thebay.com/,"department_store, shoe_store, clothing_store, store, point_of_interest, establishment",49.1906025,-122.8030338
adidas Store Burnaby,4.1,29,"4567 Lougheed Hwy. Unit 0410, Burnaby, BC V5C 3Z6, Canada",https://go.adidas.com/ihha/11c0ab86,"shoe_store, clothing_store, point_of_interest, store, establishment",49.268154,-123.00058
Hudson's Bay,3.7,751,"725 Park Royal N, West Vancouver, BC V7T 1H9, Canada",https://www.thebay.com/,"store, department_store, shoe_store, clothing_store, point_of_interest, establishment",49.3282378,-123.135851
Eugene Choo,4.8,38,"3683 Main St, Vancouver, BC V5V 3N6, Canada",http://www.eugenechoo.com/,"clothing_store, shoe_store, point_of_interest, store, establishment",49.252046,-123.1011642
Mark's,3.9,524,"King's Cross Shopping Ctr, 7488 King George Blvd #450, Surrey, BC V3W 0H9, Canada",https://www.marks.com/en/store-details/bc/king-cross-370.html?utm_source=google&utm_medium=GMB&utm_campaign=GMB_Listing,"clothing_store, shoe_store, point_of_interest, store, establishment",49.13828650000001,-122.842594
Sport Chek,3.7,320,"19705 Fraser Hwy #140, Langley, BC V3A 7E9, Canada",https://www.sportchek.ca/en/store-details/bc/langley-sport-chek-385.html?utm_source=google&utm_medium=organic&utm_content=385,"bicycle_store, clothing_store, shoe_store, point_of_interest, store, establishment",49.113907,-122.6765439
Mark's,3.6,335,"Coppersmith Corner S.C, 11380 Steveston Hwy Unit 120, Richmond, BC V7A 5J5, Canada",https://www.marks.com/en/store-details/bc/steveston-hwy-and-hwy-99-56.html?utm_source=google&utm_medium=GMB&utm_campaign=GMB_Listing,"clothing_store, shoe_store, store, point_of_interest, establishment",49.1325961,-123.0993211
Swarovski,4.2,19,"2002 Park Royal S, West Vancouver, BC V7T 2W4, Canada",https://www.swarovski.com/en_GB-CA/,"jewelry_store, point_of_interest, store, establishment",49.3253803,-123.1367867
Cartier,3.7,282,"751 Burrard St, Vancouver, BC V6Z 2V6, Canada",https://stores.cartier.com/canada/bc/vancouver/751-burrard-street,"jewelry_store, clothing_store, point_of_interest, store, establishment",49.2840459,-123.1220525
Claire's,3.9,83,"762 Granville St, Vancouver, BC V6Z 3C3, Canada",https://stores.claires.com/bc/vancouver/2709.html,"jewelry_store, point_of_interest, store, establishment",49.2817034,-123.1190722
Montecristo Jewellers,3.8,37,"406 Hornby St, Vancouver, BC V6C 0A6, Canada",http://montecristo1978.com/,"jewelry_store, point_of_interest, store, establishment",49.28624800000001,-123.1161445
J&M Coin & Jewellery Ltd,3.9,287,"1654 Kingsway, Vancouver, BC V5N 2S1, Canada",http://www.jandmcoins.com/,"jewelry_store, point_of_interest, store, establishment",49.24757460000001,-123.0707225
Blue Ruby Jewellery,3.9,49,"4700 Kingsway, Burnaby, BC V5H 4M1, Canada",http://www.blueruby.com/,"jewelry_store, point_of_interest, store, establishment",49.2266734,-123.0006076
Blue Ruby Jewellery,3.8,33,"1089 Robson St, Vancouver, BC V6E 1V9, Canada",http://www.blueruby.com/,"jewelry_store, store, point_of_interest, establishment",49.28454869999999,-123.1245507
Era Design Inc,4.7,88,"1795 Venables St, Vancouver, BC V5L 2H5, Canada",http://www.eradesign.ca/,"jewelry_store, point_of_interest, store, establishment",49.2768225,-123.0686176
Spence Diamonds,4,366,"888 Burrard St, Vancouver, BC V6Z 2K9, Canada",http://spencediamonds.com/,"jewelry_store, point_of_interest, store, establishment",49.2822067,-123.1238037
,,,,,,,
,,,,,,,
Blue Ruby Jewellery,4.3,7,"2125 W 41st Ave, Vancouver, BC V6M 1Z6, Canada",http://www.blueruby.com/,"jewelry_store, clothing_store, store, point_of_interest, establishment",49.2347,-123.1560921
Contoli Leo & Son,5,1,"515 W Pender St #309, Vancouver, BC V6B 6H5, Canada",http://contoli.com/,"jewelry_store, store, point_of_interest, establishment",49.2836809,-123.1128499
Blue Ruby,3.5,16,"945 Park Royal S, West Vancouver, BC V7T 1A1, Canada",http://www.blueruby.com/,"jewelry_store, store, point_of_interest, establishment",49.325557,-123.1366607
Prestige Once Again Resale 奢侈品回收店,4.5,89,"1874 W 1st Ave #2, Vancouver, BC V6J 5B8, Canada",http://www.onceagainresale.com/,"clothing_store, jewelry_store, point_of_interest, store, establishment",49.2705676,-123.147182
Just Jewellery,4.8,44,"2970 King George Blvd, Surrey, BC V4P 0E5, Canada",http://www.justjewelleryinc.com/,"jewelry_store, store, point_of_interest, establishment",49.05621170000001,-122.8054369
On Time Service Corp.,4.2,49,"5489 Byrne Rd #252, Burnaby, BC V5J 3J1, Canada",http://ontimeservice.com/,"jewelry_store, finance, store, point_of_interest, establishment",49.2010083,-122.9860571
Astranova Jewellery,5,40,"525 Seymour St Suite 106, Vancouver, BC V6B 3H7, Canada",http://astranova.ca/,"jewelry_store, point_of_interest, store, establishment",49.28377450000001,-123.1146751
Trio Diamond & Gold Jewellery,4.7,61,"Park & Tilford Shopping Centre, 333 Brooksbank Ave #310, North Vancouver, BC V7J 3V8, Canada",http://www.triodg.com/,"jewelry_store, point_of_interest, store, establishment",49.3101379,-123.042443
,,,,,,,
Surrey Gold Buyers,4.9,91,"10362 King George Blvd #120, Surrey, BC V3T 2W5, Canada",https://canadagold.ca/locations/surrey/,"jewelry_store, finance, point_of_interest, store, establishment",49.1907685,-122.8441493
Michael Hill Lougheed Jewelry Store,3.7,83,"129B, Lougheed Town Centre, 9855 Austin Rd, Burnaby, BC V3J 1N4, Canada",https://www.michaelhill.ca/?utm_source=google&utm_medium=organic&utm_campaign=Google%20My%20Business&utm_content=Michael%20Hill%20Lougheed%20Jewelry%20Store%20-%20Burnaby&utm_term=plcid_5062635018143801008,"jewelry_store, point_of_interest, store, establishment",49.2502266,-122.8958023
Geomania Vancouver,4.6,95,"1250 Robson St, Vancouver, BC V6E 1C1, Canada",http://www.geomania-vancouver.com/,"jewelry_store, store, point_of_interest, establishment",49.2864753,-123.1279512
Gold Star Jewellers,4.6,62,"7107 120 St, Delta, BC V4E 2A9, Canada",https://www.goldstarjewellers.com/,"jewelry_store, finance, point_of_interest, store, establishment",49.1313971,-122.8922985
,,,,,,,
Mountain Gems Ltd,4.6,93,"4611 Hastings St, Burnaby, BC V5C 2K6, Canada",https://www.mountaingems.com/,"jewelry_store, point_of_interest, store, establishment",49.2811391,-122.999677
Jade World Trading,2,3,"1868 Glen Dr #128, Vancouver, BC V6A 4K4, Canada",http://jadeworldtrading.com/,"jewelry_store, point_of_interest, store, establishment",49.26863820000001,-123.0807413
Ben Moss Jewellers,4,71,"2929 Barnet Hwy #2214, Coquitlam, BC V3B 5R5, Canada",https://www.benmoss.com/,"jewelry_store, point_of_interest, store, establishment",49.27902310000001,-122.7983092
Canadian Diamonds Wholesale,5,66,"736 Granville St #120, Vancouver, BC V6Z 1G3, Canada",http://www.canadian-diamonds-wholesale.com/,"jewelry_store, point_of_interest, store, establishment",49.2818725,-123.1185424
Claire's,3.8,166,"10355 152 St #1070, Surrey, BC V3R 7C3, Canada",https://stores.claires.com/bc/surrey/2546.html,"jewelry_store, point_of_interest, store, establishment",49.18915510000001,-122.8041388
Claire's,3.4,126,"4700 Kingsway, Burnaby, BC V5H 4M1, Canada",https://stores.claires.com/bc/burnaby/2504.html,"jewelry_store, point_of_interest, store, establishment",49.2263573,-123.0004532
,,,,,,,
Parisian Lady custom design & fit boutique,4.6,26,"21051 Dewdney Trunk Rd, Maple Ridge, BC V2X 3G1, Canada",http://www.parisianladydesigns.com/,"clothing_store, jewelry_store, point_of_interest, store, establishment",49.2208902,-122.6379629
Michael Hill Richmond Centre Jewelry Store,3.7,75,"6551 Number 3 Rd #1566B, Richmond, BC V6Y 2C1, Canada",https://www.michaelhill.ca/?utm_source=google&utm_medium=organic&utm_campaign=Google%20My%20Business&utm_content=Michael%20Hill%20Richmond%20Centre%20Jewelry%20Store&utm_term=plcid_10390957815510958510,"jewelry_store, point_of_interest, store, establishment",49.1630554,-123.1398739
H-Mart Downtown,3.6,502,"590 Robson St #200, Vancouver, BC V6B 1L7, Canada",http://www.hmart.ca/,"grocery_or_supermarket, supermarket, convenience_store, florist, jewelry_store, store, food, point_of_interest, establishment",49.28049470000001,-123.1188965
Michael Hill Metrotown Centre Jewelry Store,3.6,152,"4800 Kingsway Suite 314, Burnaby, BC V5H 4J2, Canada",https://www.michaelhill.ca/?utm_source=google&utm_medium=organic&utm_campaign=Google%20My%20Business&utm_content=Michael%20Hill%20Metrotown%20Centre%20Jewelry%20Store%20-%20Burnaby&utm_term=plcid_5104699026427348726,"jewelry_store, store, point_of_interest, establishment",49.2260732,-122.9988893
Elsa Corsi,4,1,"1090A Hornby St, Vancouver, BC V6Z 2S1, Canada",http://www.elsacorsi.com/,"jewelry_store, point_of_interest, store, establishment",49.27955009999999,-123.1262479
Beckwoman's Hippie Emporium,3.2,39,"2522 E Hastings St, Vancouver, BC V5K 1Z2, Canada",,"store, art_gallery, jewelry_store, clothing_store, point_of_interest, establishment",49.281029,-123.0537945
Stittgen Fine Jewelry,5,26,"1457 Bellevue Ave, West Vancouver, BC V7T 1C3, Canada",http://www.stittgen.com/,"jewelry_store, point_of_interest, store, establishment",49.3273999,-123.1559154
Satnam Jewellers,4.4,42,"161, 8120 128 St, Surrey, BC V3W 1R1, Canada",https://www.instagram.com/satnamjewellersinc/,"jewelry_store, point_of_interest, store, establishment",49.15035209999999,-122.8673228
Staples,3.6,751,"901 Seymour St, Vancouver, BC V6B 1E3, Canada",https://stores.staples.ca/bc/vancouver/office-supplies-ca-55.html,"electronics_store, furniture_store, home_goods_store, point_of_interest, store, establishment",49.2796098,-123.1209054
RONA Coquitlam (Austin),3.8,539,"425 Lebleu St, Coquitlam, BC V3K 6X4, Canada",https://www.rona.ca/en/store/british-columbia/coquitlam/rona-coquitlam-austin-61290?cm_mmc=organic_search-_-yext-_-gmb-_-website&utm_medium=organic_search&utm_source=yext&utm_campaign=gmb&utm_content=website,"furniture_store, home_goods_store, point_of_interest, store, establishment",49.2478924,-122.8666668
Staples,3.4,226,"2135 Allison Rd Unit 101, Vancouver, BC V6T 1T5, Canada",https://stores.staples.ca/bc/vancouver/office-supplies-ca-239.html,"electronics_store, furniture_store, home_goods_store, point_of_interest, store, establishment",49.26635599999999,-123.2425236
Staples,3.6,453,"1055 W Georgia St Unit 220, Vancouver, BC V6C 2R7, Canada",https://stores.staples.ca/bc/vancouver/office-supplies-ca-254.html,"electronics_store, furniture_store, home_goods_store, point_of_interest, store, establishment",49.2852127,-123.1203248
RONA Maple Ridge,4,857,"21213 Lougheed Hwy., Maple Ridge, BC V2X 2R4, Canada",https://www.rona.ca/en/store/british-columbia/maple-ridge/rona-maple-ridge-61190?cm_mmc=organic_search-_-yext-_-gmb-_-website&utm_medium=organic_search&utm_source=yext&utm_campaign=gmb&utm_content=website,"furniture_store, home_goods_store, store, point_of_interest, establishment",49.217821,-122.6336209
Staples,3.8,942,"1220 Seguin Dr, Coquitlam, BC V0M 1A1, Canada",https://stores.staples.ca/bc/coquitlam/office-supplies-ca-68.html,"electronics_store, furniture_store, home_goods_store, point_of_interest, store, establishment",49.23445309999999,-122.8586214
Staples,3.4,526,"1999 Marine Dr, North Vancouver, BC V7P 3G2, Canada",https://stores.staples.ca/bc/northvancouver/office-supplies-ca-56.html,"furniture_store, home_goods_store, electronics_store, point_of_interest, store, establishment",49.3236068,-123.121958
Paramount Home & Design,4.8,72,"3311 Sweden Wy, Richmond, BC V6V 2B1, Canada",http://www.paramounthome.ca/,"furniture_store, point_of_interest, home_goods_store, store, establishment",49.190529,-123.0833453
Staples,3.5,851,"4265 Lougheed Hwy., Burnaby, BC V5C 3Y6, Canada",https://stores.staples.ca/bc/burnaby/office-supplies-ca-84.html,"electronics_store, furniture_store, home_goods_store, store, point_of_interest, establishment",49.26702100000001,-123.0095063
,,,,,,,
PRO Office Service (B.C) Inc.,4.7,3,"Unit 110, 155 Glacier St, Coquitlam, BC V3K 5Z1, Canada",http://www.prooffice.ca/,"furniture_store, home_goods_store, store, point_of_interest, establishment",49.2356095,-122.8169384
,,,,,,,
Staples,3.6,555,"3003 Grandview Hwy Unit 1, Vancouver, BC V5M 2E4, Canada",https://stores.staples.ca/bc/vancouver/office-supplies-ca-428.html,"electronics_store, furniture_store, home_goods_store, point_of_interest, store, establishment",49.2586381,-123.0412039
CF INTERIORS - Designer & Trade Showroom,4.1,44,"1365 Pemberton Ave, North Vancouver, BC V7P 2R6, Canada",http://cfinteriors.ca/,"furniture_store, home_goods_store, store, point_of_interest, establishment",49.3208711,-123.1081479
Value Village,3.9,3359,"6925 King George Blvd, Surrey, BC V3W 2J5, Canada",https://stores.savers.com/bc/surrey/valuevillage-thrift-store-2113.html,"book_store, clothing_store, furniture_store, home_goods_store, store, point_of_interest, establishment",49.12865600000001,-122.8473202
The Home Depot,4,2030,"1069 Nicola Ave, Port Coquitlam, BC V3B 8B2, Canada",https://stores.homedepot.ca/bc/portcoquitlam/home-improvement-portcoquitlam-bc-7145.html?utm_source=google&utm_medium=organic&utm_campaign=local&utm_content=7145,"furniture_store, hardware_store, home_goods_store, point_of_interest, store, establishment",49.2575645,-122.7429885
Haworth,3,2,"380 W 2nd Ave 2nd Floor, Vancouver, BC V5Y 1C8, Canada",http://www.haworth.com/,"furniture_store, home_goods_store, store, point_of_interest, establishment",49.26775440000001,-123.111774
Walmart Supercentre,3.8,1873,"2150 Hawkins Street, Port Coquitlam, BC V3B 0G6, Canada",https://www.walmart.ca/en/stores-near-me/port-coquitlam-supercentre-1112?utm_source=local&utm_medium=listings&utm_campaign=sc&cmpid=gmb,"department_store, supermarket, electronics_store, grocery_or_supermarket, furniture_store, clothing_store, home_goods_store, store, food, point_of_interest, establishment",49.2542871,-122.7352215
Staples,4,517,"5821 Marine Way, Burnaby, BC V3N 2R2, Canada",https://stores.staples.ca/bc/burnaby/office-supplies-ca-326.html,"electronics_store, furniture_store, home_goods_store, point_of_interest, store, establishment",49.1978889,-122.9734799
Universal Supply Vancouver,4.2,37,"2835 E 12th Ave, Vancouver, BC V5M 4P9, Canada",https://universalsupply.bc.ca/find-us/,"hardware_store, furniture_store, home_goods_store, point_of_interest, store, establishment",49.25927439999999,-123.0468465
99 furniture Inc Bed & mattress online!,2.9,13,"9200 Van Horne Way, Richmond, BC V6X 1W2, Canada",,"furniture_store, home_goods_store, store, point_of_interest, establishment",49.1951377,-123.1224207
Value Village,3.8,2109,"8240 Granville Ave, Richmond, BC V6Y 1P3, Canada",https://stores.savers.com/bc/richmond/valuevillage-thrift-store-2098.html,"book_store, clothing_store, furniture_store, home_goods_store, point_of_interest, store, establishment",49.16204380000001,-123.1329911
Walmart Supercentre,3.4,1075,"12451 88 Ave, Surrey, BC V3V 1B9, Canada",https://www.walmart.ca/en/stores-near-me/surrey-west-supercentre-5838?utm_source=local&utm_medium=listings&utm_campaign=sc&cmpid=gmb,"department_store, supermarket, clothing_store, furniture_store, home_goods_store, grocery_or_supermarket, electronics_store, food, point_of_interest, store, establishment",49.1659333,-122.8779231
,,,,,,,
The Home Depot,4,1147,"840 Main St, West Vancouver, BC V7T 2Z3, Canada",https://stores.homedepot.ca/bc/westvancouver/home-improvement-westvancouver-bc-7035.html?utm_source=google&utm_medium=organic&utm_campaign=local&utm_content=7035,"hardware_store, furniture_store, point_of_interest, home_goods_store, store, establishment",49.3249296,-123.1408442
Staples,3.3,696,"8171 Ackroyd Rd Units 180 - 185, Richmond, BC V6X 3K1, Canada",https://stores.staples.ca/bc/richmond/office-supplies-ca-45.html,"electronics_store, furniture_store, home_goods_store, store, point_of_interest, establishment",49.1726642,-123.1344427
The Home Depot,4,387,"39251 Discovery Way, Squamish, BC V8B 0M9, Canada",https://stores.homedepot.ca/bc/squamish/home-improvement-squamish-bc-7053.html?utm_source=google&utm_medium=organic&utm_campaign=local&utm_content=7053,"hardware_store, furniture_store, home_goods_store, store, point_of_interest, establishment",49.7216781,-123.152012
RONA Coquitlam,4,924,"2798 Barnet Hwy, Coquitlam, BC V3B 1B9, Canada",https://www.rona.ca/en/store/british-columbia/coquitlam/rona-coquitlam-61260?cm_mmc=organic_search-_-yext-_-gmb-_-website&utm_medium=organic_search&utm_source=yext&utm_campaign=gmb&utm_content=website,"furniture_store, home_goods_store, store, point_of_interest, establishment",49.2760686,-122.8023675
Best Buy,3.7,887,"8133 Ontario St, Vancouver, BC V5X 0A7, Canada",https://stores.bestbuy.ca/en-ca/bc/vancouver/8133-ontario-st,"electronics_store, home_goods_store, point_of_interest, store, establishment",49.21141739999999,-123.1074496
Best Buy,3.5,1477,"12048 80 Ave, Surrey, BC V3W 3M1, Canada",https://stores.bestbuy.ca/en-ca/bc/surrey/12048-80th-ave,"electronics_store, home_goods_store, point_of_interest, store, establishment",49.147769,-122.8886284
London Drugs,3.7,355,"555 6th St, New Westminster, BC V3L 5H1, Canada",https://www.londondrugs.com/london-drugs-store-003-new-westminster/westminster-centre-003.html?utm_source=GMB&utm_medium=Yext,"pharmacy, electronics_store, grocery_or_supermarket, home_goods_store, food, point_of_interest, store, health, establishment",49.21272399999999,-122.9193657
Canadian Tire,3.7,2636,"1200 Seguin Dr, Coquitlam, BC V3K 6W8, Canada",https://www.canadiantire.ca/en/store-details/bc/coquitlam-bc-608.html?utm_source=google&utm_medium=lss&utm_content=608,"department_store, car_repair, park, food, point_of_interest, home_goods_store, store, establishment",49.2351802,-122.860362
Better Bathrooms Coquitlam,4.8,9,"Unit 102, 94 Glacier St, Coquitlam, BC V3K 6B2, Canada",https://coquitlam.betterbathrooms.ca/,"point_of_interest, home_goods_store, store, establishment",49.2323111,-122.8180556
Best Buy,3.4,713,"2267 160 St, Surrey, BC V3Z 9N6, Canada",https://stores.bestbuy.ca/en-ca/bc/surrey/2267-160th-st,"electronics_store, home_goods_store, point_of_interest, store, establishment",49.04312149999999,-122.7808314
Hewer Home Hardware,4.2,83,"4459 W 10th Ave, Vancouver, BC V6R 2H8, Canada",https://www.homehardware.ca/en/store/56467?utm_source=google&utm_medium=organic_search&utm_campaign=local_seo&utm_content=56467,"hardware_store, locksmith, home_goods_store, store, point_of_interest, establishment",49.2640375,-123.2079231
RONA North Vancouver,3.4,337,"915 W 1st St, North Vancouver, BC V7P 1A4, Canada",https://www.rona.ca/en/store/british-columbia/north-vancouver/rona-north-vancouver-08140?cm_mmc=organic_search-_-yext-_-gmb-_-website&utm_medium=organic_search&utm_source=yext&utm_campaign=gmb&utm_content=website,"furniture_store, hardware_store, home_goods_store, point_of_interest, store, establishment",49.31783309999999,-123.0992005
Grainger Industrial Supply,3,77,"2475 Douglas Rd, Burnaby, BC V5C 5A9, Canada",https://www.grainger.ca/en/store/AV5,"hardware_store, store, point_of_interest, establishment",49.2622988,-122.9878113
Steveston Marine & Hardware,3,237,"1667 W 5th Ave, Vancouver, BC V6J 1N5, Canada",https://www.stevestonmarine.com/,"hardware_store, store, point_of_interest, establishment",49.2673142,-123.1425179
Windsor Plywood,4,119,"1098 SW Marine Dr, Vancouver, BC V6P 5Z3, Canada",https://www.windsorplywood.com/location/vancouver/,"hardware_store, home_goods_store, general_contractor, store, point_of_interest, establishment",49.2039146,-123.1314086
Dunbar Lumber Paint Center,4.7,7,"2930 Arbutus St, Vancouver, BC V6J 3Y9, Canada",http://dunbarlumber.com/,"hardware_store, home_goods_store, point_of_interest, store, establishment",49.2597979,-123.1527661
Universal Supply Langley,4.8,23,"19545 56 Ave #104, Surrey, BC V3S 6K3, Canada",https://universalsupply.bc.ca/find-us/,"furniture_store, hardware_store, home_goods_store, point_of_interest, store, establishment",49.1047222,-122.6813227
Able Tool Rentals,4.1,35,"4311 Buchanan St, Burnaby, BC V5C 3X7, Canada",http://www.abletools.ca/,"hardware_store, store, point_of_interest, establishment",49.26775629999999,-123.0085336
Universal Supply Richmond,4.9,8,"8791 Beckwith Rd, Richmond, BC V6X 1V4, Canada",,"hardware_store, furniture_store, point_of_interest, home_goods_store, store, establishment",49.194123,-123.1276047
Latch's Specialty Hardware Ltd,4.7,10,"we are in Jim's door building #5 road, 2660 No 5 Rd #201, Richmond, BC V6X 2T3, Canada",,"hardware_store, point_of_interest, store, establishment",49.1931984,-123.0908802
Lyncar Products Ltd,5,1,"1546 Derwent Wy, Delta, BC V3M 6M4, Canada",http://www.lyncar.com/,"hardware_store, point_of_interest, store, establishment",49.1616554,-122.9630023
Kitply Industries,4.3,14,"13550 77 Ave Unit 10, Surrey, BC V3W 6Y3, Canada",https://www.kitply.ca/,"hardware_store, general_contractor, furniture_store, point_of_interest, home_goods_store, store, establishment",49.1421508,-122.8480452
Bowen Building Centre,4.6,58,"1013 Grafton Rd, Bowen Island, BC V0N 1G2, Canada",http://www.bbcbowen.com/,"hardware_store, point_of_interest, store, establishment",49.36646940000001,-123.3749443
K T Products,3.7,3,"85 Glacier St, Coquitlam, BC V3K 5Z1, Canada",http://www.ktproducts.com/,"hardware_store, point_of_interest, store, establishment",49.231441,-122.8168182
Star Light Locks Ltd,3.8,12,"12811 Rowan Pl, Richmond, BC V6V 2S6, Canada",https://www.starlightlocks.com/,"hardware_store, store, point_of_interest, establishment",49.187543,-123.0839014
Butler Marketing Ltd.,5,5,"11771 Horseshoe Way #6, Richmond, BC V7A 4V4, Canada",http://butlermarketing.ca/,"hardware_store, point_of_interest, store, establishment",49.1269715,-123.0963986
Sharp Source Inc.,,,"949 3rd St W, North Vancouver, BC V7T 2J2, Canada",http://www.sharpsource.ca/,"hardware_store, store, point_of_interest, establishment",49.3196563,-123.1001918
Global Links Products Of Canada Ltd,,,"1595 Cliveden Ave Unit 8, Delta, BC V3M 6M2, Canada",https://globallinks.ca/,"storage, hardware_store, point_of_interest, store, establishment",49.1645491,-122.9704214
HTA Products Inc.,4,23,"1799 Kingsway, Vancouver, BC V5N 2S5, Canada",http://www.htabaths.com/,"furniture_store, hardware_store, home_goods_store, point_of_interest, store, establishment",49.24671,-123.0680197
,,,,,,,
Steveston Marine and Hardware,3.5,109,"8331 River Rd, Richmond, BC V6X 1Y1, Canada",https://www.stevestonmarine.com/,"hardware_store, home_goods_store, point_of_interest, store, establishment",49.1918829,-123.1340354
Richelieu,3,80,"12851 Rowan Pl #100, Richmond, BC V6V 2S6, Canada",https://www.richelieu.com/,"hardware_store, furniture_store, point_of_interest, home_goods_store, store, establishment",49.18767,-123.0826151
,,,,,,,
RONA Richmond,3.8,564,"7111 Elmbridge Way, Richmond, BC V6X 3J7, Canada",https://www.rona.ca/en/store/08040,"hardware_store, furniture_store, point_of_interest, home_goods_store, store, establishment",49.172705,-123.1456246
CHS Hardware Ltd.,4,4,"7868 Venture St, Burnaby, BC V5A 1V3, Canada",https://chshardware.ca/,"hardware_store, point_of_interest, store, establishment",49.2574796,-122.9358064
Stella Custom Glass Hardware Inc,4.6,5,"8218 N Fraser Wy #105, Burnaby, BC V3N 0E9, Canada",http://stellaglasshardware.com/,"hardware_store, store, point_of_interest, establishment",49.19219760000001,-122.975132
,,,,,,,
APA Vancouver,5,3,"2388 Canoe Ave #103, Coquitlam, BC V3K 6C2, Canada",http://www.apainc.ca/,"hardware_store, point_of_interest, store, establishment",49.22916619999999,-122.8238275
Euro-Star Distributors ltd,5,2,"8136 130 St #104, Surrey, BC V3W 8J9, Canada",http://eurostardistributor.com/,"hardware_store, general_contractor, furniture_store, home_goods_store, point_of_interest, store, establishment",49.15117739999999,-122.8613753
RONA Tsawwassen Commons,4,181,"4949 Canoe Pass Wy #100, Tsawwassen, BC V4M 0B2, Canada",https://www.rona.ca/en/store/british-columbia/tsawwassen/rona-tsawwassen-commons-08880?cm_mmc=organic_search-_-yext-_-gmb-_-website&utm_medium=organic_search&utm_source=yext&utm_campaign=gmb&utm_content=website,"hardware_store, furniture_store, point_of_interest, home_goods_store, store, establishment",49.0425658,-123.0894001
Timber Mart,4.5,8,"17444 56 Ave, Surrey, BC V3S 1C3, Canada",https://timbermart.ca/en/stores/southridge-building-supplies-ltd/,"hardware_store, store, point_of_interest, establishment",49.1036345,-122.7395247
Home Hardware Cloverdale-Surrey,4.3,72,"17700 56 Ave #101, Surrey, BC V3S 1C7, Canada",http://www.homehardware.ca/,"hardware_store, locksmith, laundry, home_goods_store, food, point_of_interest, store, establishment",49.1037853,-122.7329067
